id,category_code,degree,domain_name,original_phases,replace_type,target_produced_words1,target_produced_words2,Word,Sentiment
12698,28,100,company-eval,does not make sense,Ngram,doesnotmakesense,doesnotmakesense,doesnotmakesense,Negative
12699,28,100,company-eval,limited change,Ngram,limitedchange,limitedchange,limitedchange,Negative
12700,28,100,company-eval,not adequately supervised,Ngram,notadequatelysupervised,notadequatelysupervised,notadequatelysupervised,Negative
12701,28,100,company-eval,significantly higher stress ,Ngram,significantlyhigherstress,significantlyhigherstress,significantlyhigherstress,Negative
12702,27,100,company-eval,use brain to think,Ngram,usebraintothink,usebraintothink,usebraintothink,Positive
12703,27,100,company-eval,training oportunities,Ngram,trainingoportunities,trainingoportunities,trainingoportunities,Positive
12704,28,100,company-eval,don't have the support,Ngram,donthavethesupport,donthavethesupport,donthavethesupport,Negative
12705,28,100,company-eval,limited advancement opportunities,Ngram,limitedadvancementopportunities,limitedadvancementopportunities,limitedadvancementopportunities,Negative
12706,28,100,company-eval,please step down,Ngram,pleasestepdown,pleasestepdown,pleasestepdown,Negative
12707,28,100,company-eval,vote the wp out,Ngram,votethewpout,votethewpout,votethewpout,Negative
12708,28,100,company-eval,does not match,Ngram,doesnotmatch,doesnotmatch,doesnotmatch,Negative
12709,28,100,company-eval,limited development,Ngram,limiteddevelopment,limiteddevelopment,limiteddevelopment,Negative
12710,28,100,company-eval,not aligned with right partner,Ngram,notalignedwithrightpartner,notalignedwithrightpartner,notalignedwithrightpartner,Negative
12711,28,100,company-eval,significantly less,Ngram,significantlyless,significantlyless,significantlyless,Negative
12712,27,100,company-eval,vell done,Ngram,vell-done,vell-done,vell-done,Positive
12713,27,100,company-eval,treasure diversity,Ngram,treasurediversity,treasurediversity,treasurediversity,Positive
12714,28,100,company-eval,don't have to say out loud,Ngram,donthavetosayoutloud,donthavetosayoutloud,donthavetosayoutloud,Negative
12715,28,100,company-eval,limited opportunities,Ngram,limitedopportunities,limitedopportunities,limitedopportunities,Negative
12716,28,100,company-eval,pls don't use,Ngram,plsdontuse,plsdontuse,plsdontuse,Negative
12717,28,100,company-eval,vote u out,Ngram,voteuout,voteuout,voteuout,Negative
12718,28,100,company-eval,does not measure,Ngram,doesnotmeasure,doesnotmeasure,doesnotmeasure,Negative
12719,28,100,company-eval,limited exposure,Ngram,limitedexposure,limitedexposure,limitedexposure,Negative
12720,28,100,company-eval,not always a team environment,Ngram,notalwaysateamenvironment,notalwaysateamenvironment,notalwaysateamenvironment,Negative
12721,28,100,company-eval,siphoned off,Ngram,siphonedoff,siphonedoff,siphonedoff,Negative
12722,27,100,company-eval,very confident,Ngram,very-confident,very-confident,very-confident,Positive
12723,27,100,company-eval,unlimited sick leave,Ngram,unlimitedsickleave,unlimitedsickleave,unlimitedsickleave,Positive
12724,28,100,company-eval,don't hear or see,Ngram,donthearorsee,donthearorsee,donthearorsee,Negative
12725,28,100,company-eval,limited quality,Ngram,limitedquality,limitedquality,limitedquality,Negative
12726,28,100,company-eval,pls leave,Ngram,pls-leave,pls-leave,pls-leave,Negative
12727,28,100,company-eval,vote wp out,Ngram,votewpout,votewpout,votewpout,Negative
12728,28,100,company-eval,does not pay as well as other elite firms,Ngram,doesnotpayaswellasotherelite,doesnotpayaswellasotherelite,doesnotpayaswellasotherelite,Negative
12729,28,100,company-eval,limited flexibility,Ngram,limitedflexibility,limitedflexibility,limitedflexibility,Negative
12730,28,100,company-eval,not always acknowledged,Ngram,notalwaysacknowledged,notalwaysacknowledged,notalwaysacknowledged,Negative
12731,28,100,company-eval,slanted toward,Ngram,slantedtoward,slantedtoward,slantedtoward,Negative
12732,27,100,company-eval,very happy,Ngram,very-happy,very-happy,very-happy,Positive
12733,27,100,company-eval,unlimited sick time,Ngram,unlimitedsicktime,unlimitedsicktime,unlimitedsicktime,Positive
12734,28,100,company-eval,don't juz talk,Ngram,dontjuztalk,dontjuztalk,dontjuztalk,Negative
12735,28,100,company-eval,lip service,Ngram,lip-service,lip-service,lip-service,Negative
12736,28,100,company-eval,pls not,Ngram,pls-not,pls-not,pls-not,Negative
12737,28,100,company-eval,vote you guys out,Ngram,voteyouguysout,voteyouguysout,voteyouguysout,Negative
12738,28,100,company-eval,does not promote as quickly,Ngram,doesnotpromoteasquickly,doesnotpromoteasquickly,doesnotpromoteasquickly,Negative
12739,28,100,company-eval,limited industries,Ngram,limitedindustries,limitedindustries,limitedindustries,Negative
12740,28,100,company-eval,not always based on performance,Ngram,notalwaysbasedonperformance,notalwaysbasedonperformance,notalwaysbasedonperformance,Negative
12741,28,100,company-eval,slow the process significantly,Ngram,slowtheprocesssignificantly,slowtheprocesssignificantly,slowtheprocesssignificantly,Negative
12742,27,100,company-eval,very lucky,Ngram,very-lucky,very-lucky,very-lucky,Positive
12743,27,100,company-eval,unlimited time off ,Ngram,unlimitedtimeoff,unlimitedtimeoff,unlimitedtimeoff,Positive
12744,28,100,company-eval,don't know,Ngram,dont-know,dont-know,dont-know,Negative
12745,28,100,company-eval,listen and learn,Ngram,listenandlearn,listenandlearn,listenandlearn,Negative
12746,28,100,company-eval,poisonous mushroom,Ngram,poisonous-mushroom,poisonous-mushroom,poisonous-mushroom,Negative
12747,28,100,company-eval,wagging tails,Ngram,wagging-tails,wagging-tails,wagging-tails,Negative
12748,28,100,company-eval,does not provide,Ngram,doesnotprovide,doesnotprovide,doesnotprovide,Negative
12749,28,100,company-eval,limited interaction,Ngram,limitedinteraction,limitedinteraction,limitedinteraction,Negative
12750,28,100,company-eval,not always on the bleeding edge,Ngram,notalwaysonthebleedingedge,notalwaysonthebleedingedge,notalwaysonthebleedingedge,Negative
12751,28,100,company-eval,slow to uptake,Ngram,slowtouptake,slowtouptake,slowtouptake,Negative
12752,27,100,company-eval,vote for,Ngram,vote-for,vote-for,vote-for,Positive
12753,27,100,company-eval,variety of people,Ngram,varietyofpeople,varietyofpeople,varietyofpeople,Positive
12754,28,100,company-eval,don't know anytin,Ngram,dontknowanytin,dontknowanytin,dontknowanytin,Negative
12755,28,100,company-eval,little opportunity,Ngram,littleopportunity,littleopportunity,littleopportunity,Negative
12756,28,100,company-eval,politically motivated,Ngram,politically-motivated,politically-motivated,politically-motivated,Negative
12757,28,100,company-eval,wake up,Ngram,wake-up,wake-up,wake-up,Negative
12758,28,100,company-eval,does not reflect,Ngram,doesnotreflect,doesnotreflect,doesnotreflect,Negative
12759,28,100,company-eval,limited number of people,Ngram,limitednumberofpeople,limitednumberofpeople,limitednumberofpeople,Negative
12760,28,100,company-eval,not always qualified,Ngram,notalwaysqualified,notalwaysqualified,notalwaysqualified,Negative
12761,28,100,company-eval,small office,Ngram,smalloffice,smalloffice,smalloffice,Negative
12762,27,100,company-eval,vote for change,Ngram,voteforchange,voteforchange,voteforchange,Positive
12763,27,100,company-eval,volunteer opportunities,Ngram,volunteeropportunities,volunteeropportunities,volunteeropportunities,Positive
12764,28,100,company-eval,don't know what she's doing,Ngram,dontknowwhatshesdoing,dontknowwhatshesdoing,dontknowwhatshesdoing,Negative
12765,28,100,company-eval,live in glass houses shall nott hrow stones,Ngram,liveinglasshousesshallnotthrowstones,liveinglasshousesshallnotthrowstones,liveinglasshousesshallnotthrowstones,Negative
12766,28,100,company-eval,politician or beauty pegeant,Ngram,politicianorbeautypegeant,politicianorbeautypegeant,politicianorbeautypegeant,Negative
12767,28,100,company-eval,wake up lah,Ngram,wakeuplah,wakeuplah,wakeuplah,Negative
12768,28,100,company-eval,does not respond on time,Ngram,doesnotrespondontime,doesnotrespondontime,doesnotrespondontime,Negative
12769,28,100,company-eval,limited pay,Ngram,limitedpay,limitedpay,limitedpay,Negative
12770,28,100,company-eval,not always recognized,Ngram,notalwaysrecognized,notalwaysrecognized,notalwaysrecognized,Negative
12771,28,100,company-eval,so long hours,Ngram,solonghours,solonghours,solonghours,Negative
12772,27,100,company-eval,vote her,Ngram,vote-her,vote-her,vote-her,Positive
12773,27,100,company-eval,well planned,Ngram,wellplanned,wellplanned,wellplanned,Positive
12774,28,100,company-eval,don't like to talk to them,Ngram,dontliketotalktothem,dontliketotalktothem,dontliketotalktothem,Negative
12775,28,100,company-eval,living in wonderland,Ngram,livinginwonderland,livinginwonderland,livinginwonderland,Negative
12776,28,100,company-eval,poor leadership,Ngram,poor-leadership,poor-leadership,poor-leadership,Negative
12777,28,100,company-eval,wake your brain,Ngram,wakeyourbrain,wakeyourbrain,wakeyourbrain,Negative
12778,28,100,company-eval,does not support,Ngram,doesnotsupport,doesnotsupport,doesnotsupport,Negative
12779,28,100,company-eval,limited perks,Ngram,limitedperks,limitedperks,limitedperks,Negative
12780,28,100,company-eval,not always the key,Ngram,notalwaysthekey,notalwaysthekey,notalwaysthekey,Negative
12781,28,100,company-eval,so many problems,Ngram,somanyproblems,somanyproblems,somanyproblems,Negative
12782,27,100,company-eval,vote in,Ngram,vote-in,vote-in,vote-in,Positive
12783,27,100,company-eval,wide range of experience ,Ngram,widerangeofexperience,widerangeofexperience,widerangeofexperience,Positive
12784,28,100,company-eval,don't listen to,Ngram,dontlistento,dontlistento,dontlistento,Negative
12785,28,100,company-eval,lock up,Ngram,lock-up,lock-up,lock-up,Negative
12786,28,100,company-eval,poor man's,Ngram,poor-mans,poor-mans,poor-mans,Negative
12787,28,100,company-eval,walao aye,Ngram,walaoaye,walaoaye,walaoaye,Negative
12788,28,100,company-eval,doesn't allow,Ngram,doesn'tallow,doesntallow,doesn'tallow,Negative
12789,28,100,company-eval,limited positive feedback,Ngram,limitedpositivefeedback,limitedpositivefeedback,limitedpositivefeedback,Negative
12790,28,100,company-eval,not always the most stimulating work,Ngram,notalwaysthemoststimulatingwork,notalwaysthemoststimulatingwork,notalwaysthemoststimulatingwork,Negative
12791,28,100,company-eval,solely rewarded,Ngram,solelyrewarded,solelyrewarded,solelyrewarded,Negative
12792,27,100,company-eval,vote is her,Ngram,voteisher,voteisher,voteisher,Positive
12793,27,100,company-eval,willing to help,Ngram,willingtohelp,willingtohelp,willingtohelp,Positive
12794,28,100,company-eval,long hours,Ngram,longhours,longhours,longhours,Negative
12795,28,100,company-eval,long hour,Ngram,longhour,longhour,longhour,Negative
12796,28,100,company-eval,pose nudity,Ngram,pose-nudity,pose-nudity,pose-nudity,Negative
12797,28,100,company-eval,wa lau,Ngram,wa-lau,wa-lau,wa-lau,Negative
12798,28,100,company-eval,doesn't care,Ngram,doesn'tcare,doesntcare,doesn'tcare,Negative
12799,28,100,company-eval,limited quality staff,Ngram,limitedqualitystaff,limitedqualitystaff,limitedqualitystaff,Negative
12800,28,100,company-eval,not always the reality,Ngram,notalwaysthereality,notalwaysthereality,notalwaysthereality,Negative
12801,28,100,company-eval,soul-sucking,Ngram,soul-sucking,soul-sucking,soul-sucking,Negative
12802,27,100,company-eval,waiting for this moment,Ngram,waitingforthismoment,waitingforthismoment,waitingforthismoment,Positive
12803,27,100,company-eval,work always gets done,Ngram,workalwaysgetsdone,workalwaysgetsdone,workalwaysgetsdone,Positive
12804,28,100,company-eval,don't reply,Ngram,dont-reply,dont-reply,dont-reply,Negative
12805,28,100,company-eval,long hour,Ngram,longhours,longhours,longhours,Negative
12806,28,100,company-eval,postponing payments,Ngram,postponing-payments,postponing-payments,postponing-payments,Negative
12807,28,100,company-eval,walkover constituency,Ngram,walkover-constituency,walkover-constituency,walkover-constituency,Negative
12808,28,100,company-eval,doesn't communicate,Ngram,doesn'tcommunicate,doesntcommunicate,doesn'tcommunicate,Negative
12809,28,100,company-eval,limited variable compensation,Ngram,limitedvariablecompensation,limitedvariablecompensation,limitedvariablecompensation,Negative
12810,28,100,company-eval,not an easy job,Ngram,notaneasyjob,notaneasyjob,notaneasyjob,Negative
12811,28,100,company-eval,spent lots of time,Ngram,spentlotsoftime,spentlotsoftime,spentlotsoftime,Negative
12812,27,100,company-eval,wants it all,Ngram,wantsitall,wantsitall,wantsitall,Positive
12813,27,100,company-eval,work at any location,Ngram,workatanylocation,workatanylocation,workatanylocation,Positive
12814,28,100,company-eval,don't sing praises,Ngram,dontsingpraises,dontsingpraises,dontsingpraises,Negative
12815,28,100,company-eval,pot calling the kettle black,Ngram,potcallingthekettleblack,potcallingthekettleblack,potcallingthekettleblack,Negative
12816,28,100,company-eval,warped logic,Ngram,warped-logic,warped-logic,warped-logic,Negative
12817,28,100,company-eval,doesn't deliver,Ngram,doesn'tdeliver,doesntdeliver,doesn'tdeliver,Negative
12818,28,100,company-eval,limited work like balance,Ngram,limitedworklikebalance,limitedworklikebalance,limitedworklikebalance,Negative
12819,28,100,company-eval,not an ideal job,Ngram,notanidealjob,notanidealjob,notanidealjob,Negative
12820,28,100,company-eval,spread false rumors,Ngram,spreadfalserumors,spreadfalserumors,spreadfalserumors,Negative
12821,27,100,company-eval,wasn't too bad,Ngram,wasnttoobad,wasnttoobad,wasnttoobad,Positive
12822,27,100,company-eval,work done right,Ngram,workdoneright,workdoneright,workdoneright,Positive
12823,28,100,company-eval,don't subscribe,Ngram,dont-subscribe,dont-subscribe,dont-subscribe,Negative
12824,28,100,company-eval,long q,Ngram,long-q,long-q,long-q,Negative
12825,28,100,company-eval,pray not like,Ngram,praynotlike,praynotlike,praynotlike,Negative
12826,28,100,company-eval,was hoping,Ngram,was-hoping,was-hoping,was-hoping,Negative
12827,28,100,company-eval,doesn't even come close,Ngram,doesn'tevencomeclose,doesntevencomeclose,doesn'tevencomeclose,Negative
12828,28,100,company-eval,little ability,Ngram,littleability,littleability,littleability,Negative
12829,28,100,company-eval,not an interesting job,Ngram,notaninterestingjob,notaninterestingjob,notaninterestingjob,Negative
12830,28,100,company-eval,stay away,Ngram,stayaway,stayaway,stayaway,Negative
12831,27,100,company-eval,way to go,Ngram,waytogo,waytogo,waytogo,Positive
12832,27,100,company-eval,work flexibility ,Ngram,workflexibility,workflexibility,workflexibility,Positive
12833,28,100,company-eval,don't talk first,Ngram,donttalkfirst,donttalkfirst,donttalkfirst,Negative
12834,28,100,company-eval,long time for the police to take action,Ngram,longtimeforthepolicetotakeaction,longtimeforthepolicetotakeaction,longtimeforthepolicetotakeaction,Negative
12835,28,100,company-eval,pressure to eat hours,Ngram,pressuretoeathours,pressuretoeathours,pressuretoeathours,Negative
12836,28,100,company-eval,wasn't convince,Ngram,wasnt-convince,wasnt-convince,wasnt-convince,Negative
12837,28,100,company-eval,doesn't get easier,Ngram,doesn'tgeteasier,doesntgeteasier,doesn'tgeteasier,Negative
12838,28,100,company-eval,little appreciation,Ngram,littleappreciation,littleappreciation,littleappreciation,Negative
